id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)",Unnamed: 9
1398208046,PulsePoint,2023-01-27 09:26,"LAC, SOLEDAD CANYON RD & SOLAMINT RD, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.41642, -118.45241",,,,
1398208046,PulsePoint,2023-01-27 09:26,"LAC, SANDY DR & N SIERRA HWY, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.41216, -118.45774",,,,
1398277283,PulsePoint,2023-01-27 10:56,"LAC, 17234 PEARBLOSSOM HWY, LLANO",LAC,STATE,Los Angeles,1.0,"34.505980000391496, -117.82125999999998",,,,
{6B5430C6-F348-4BB6-80CC-E89AA8998731},Intterra FIRIS,2023-01-27 12:41,"test
test test dcrawl_firis dcrawl_firis",,,,,"33.86884432962863, -118.81158374006297",,crawl,,
0d3226ae-f9b4-4801-8f6a-18597c1574c3,IRWIN,2023-01-27 12:49,"RVC, DALE KILER RD / 7TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5738779208847, -116.070688773892",Dirt / desert,crawl,,
451a328a-aa12-46c0-9dc7-04553ae53dc6,IRWIN,2023-01-27 12:55,"MVU, ELEVATOR IC San Diego",MVU,STATE,San Diego,6.0,"32.7217897716269, -116.963609867362",Nothing on cameras,crawl,,
4adc1bee-4702-441e-b2f8-3d79da6ed181,IRWIN,2023-01-27 15:18,"RVC, I 10  E/ COTTONWOOD SPRINGS RD OFRP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6490269427479, -115.834761737663",Dirt / desert,crawl,,
5055d29c-e877-4f3e-8a5b-c24e4f7561ae,IRWIN,2023-01-27 15:24,"RRU, SUNSET AV / LONGHORN RD IC Riverside",RRU,STATE,Riverside,6.0,"33.8997999134154, -116.911640947298","Other non-veg (e.g., vehicle, trash, etc)",crawl,small outside fire extinguished by locals,
547fb74a-c963-4341-b959-4d7a04e89eb5,IRWIN,2023-01-27 15:45,"RRU, CONTOUR AV / MAURICE ST IC Riverside",RRU,STATE,Riverside,6.0,"33.8090078919519, -117.108848974273",Knockdowns,crawl,,
1398499089,PulsePoint,2023-01-27 15:49,"LAC, EB 60 AT 71",LAC,LOCAL,Los Angeles,1.0,"34.02311, -117.74889999999999",,,,
1398499089,PulsePoint,2023-01-27 15:49,"LAC, S GAREY AVE & 60 FWY, POMONA",LAC,LOCAL,Los Angeles,1.0,"34.02346, -117.74799",,,,
e3421a66-8129-4eb1-987d-f288a4875a82,IRWIN,2023-01-27 15:54,"LKP, SCOTTS VALLEY RD  LAKEPORT IC Lake",LKP,LOCAL,Lake,2.0,"39.0542520063796, -122.939797448972",Nothing on cameras,crawl,,
0c46b8e5-354b-43d6-8a85-fef7ba456dcf,IRWIN,2023-01-27 16:02,"BDU, AVENAL ST  PHELAN IC San Bernardino",BDU,STATE,San Bernardino,6.0,"34.437267936232, -117.590090108452",Dirt / desert,crawl,,
211c7f2a-1541-4dbf-a5c4-a11183db32af,IRWIN,2023-01-27 16:08,"RVC, MCLAUGHLIN RD / GEARY ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7357598778667, -117.210621986059",Other - Enter reason,Sierra,old,
098a52ef-371a-4ca8-a712-161dc3b0106d,IRWIN,2023-01-27 17:31,"RRU, GILMAN ST  BAN IC Riverside",RRU,STATE,Riverside,6.0,"33.9728349220661, -116.908655952636",Fusion Center Instruction,Sierra,,
14b39b26-95d9-4d8d-8582-f6efe37dc283,IRWIN,2023-01-27 19:31,"RRU, HY 371   ANZA IC Riverside",RRU,STATE,Riverside,6.0,"33.5449978817776, -116.730307887835",Knockdowns,Sierra,10 x 10 spot,
354c4c3a-dd20-4723-9799-1621628f53b3,IRWIN,2023-01-27 20:47,"RVC, HALL IC Riverside",RVC,LOCAL,Riverside,6.0,"34.0030728982647, -117.39583903928",No potential / nowhere to go,Sierra,,
f6da1b53-6b08-4210-8877-90a475c781b6,IRWIN,2023-01-28 03:53,"RVC, MISSION BL  JRPV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9997748969416, -117.41271404191",,,,
90073ebb-280b-4bfe-baf5-8d4b880c70a6,IRWIN,2023-01-28 05:24,"RVC, S DILLON AV  SANJ IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7814358965573, -116.96740494758",,,,
g18-2023-01-28T13:40:21+00:00,GOES,2023-01-28 05:40,"High Probability, San Diego County, 28 MW",SND,LOCAL,San Diego,6.0,"32.5552, -116.9456",,,,
9b145cff-c542-4869-b214-b095896bdc6a,IRWIN,2023-01-28 06:52,"RVC, HY 111  / CLEVELAND ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5367319192514, -116.017772761628",Agriculture / farm,Rawaf,,
b964d37a-db38-4fc0-9233-500ff8540ffa,IRWIN,2023-01-28 06:53,"RVC, N MAIN ST  LELS IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6753078646202, -117.324763000961",Nothing on cameras,Rawaf,,
f3ff1332-57a5-4439-8337-2b3a4b36b8b6,IRWIN,2023-01-28 09:36,"RRU, BARRANCA RD / STAGE RD IC Riverside",RRU,STATE,Riverside,6.0,"33.6214548773517, -116.977306936749",Nothing on cameras,Rawaf,,
17880b32-3602-4c43-a5a3-3ba5bb7b7ce1,IRWIN,2023-01-28 09:54,"CNF, GLENCLIFF WIND DAMAGE IC San Diego",CNF,FEDERAL,San Diego,6.0,"32.7983381045492, -116.498622891783",Other - Enter reason,Rawaf,"Old: ""FireDiscoveryDateTime: 2023-01-26 07:57 PST"". Also, nothing on cameras.",
922c5a37-bccb-4ce3-ba88-7b21ed7c33f6,IRWIN,2023-01-28 10:41,"RRU, I 15  S/ INDIAN TRUCK TRL OFRP IC Riverside",RRU,STATE,Riverside,6.0,"33.7529678663109, -117.456392029663","Other non-veg (e.g., vehicle, trash, etc)",Rawaf,"Illegal burn, one engine will handle.",
1fc8485c-edf0-48de-82fa-7abfa2616c14,IRWIN,2023-01-28 10:58,"RVC, SUNNYMEAD BL / INDIAN ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9390648999382, -117.235083006456",Urban,Rawaf,,
26028ddc-64fe-4c95-8ad5-3e813dca23b8,IRWIN,2023-01-28 11:56,"RRU, WINCHESTER RD / HOLLAND RD IC Riverside",RRU,STATE,Riverside,6.0,"33.670873877246, -117.084787959228",Fusion Center Instruction,Rawaf,Looks ag.,
886420b0-fd43-4e57-a591-7f6e2504b5f0,IRWIN,2023-01-28 12:13,"BDU, VEG/AF/82A IC San Bernardino",BDU,STATE,San Bernardino,6.0,"34.4142749673425, -117.006712005965",Other - Enter reason,Rawaf,"Old: ""FireDiscoveryDateTime: 2023-01-28 11:09 PST"". Also, desert.",
c051e628-8349-4332-9126-82ada621c57b,IRWIN,2023-01-28 12:45,"MEU, BLACKHAWK DR  WILLITS IC Mendocino",MEU,STATE,Mendocino,2.0,"39.3489339969032, -123.340237546185",Knockdowns,Rawaf,"Bart IC: 1/2 acre, forward progress stopped.",
3c8283c8-1c07-488c-b079-6eac5f0b88c5,IRWIN,2023-01-28 13:48,"RVC, VAN BUREN ST  THER IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5742519140283, -116.19840279657",Agriculture / farm,Daniel B,,
10a9df2a-3b3f-4ad4-941d-d951bfd914b2,IRWIN,2023-01-28 18:51,"RVC, PIERCE IC Riverside",RVC,LOCAL,Riverside,6.0,"33.554705916303, -116.112731779879",,,,
7e8885c9-467d-492a-8e78-d23ad40234d2,IRWIN,2023-01-28 21:15,"RVC, GRAPEFRUIT BL / AIRPORT FRONTAGE RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6420659254542, -116.137902791097",,,,
ded41deb-bbeb-40bb-9315-996598fb22f7,IRWIN,2023-01-28 21:55,"TGU, SPIDER IC Tehama",TGU,LOCAL,Tehama,3.0,"40.1849861500548, -122.224359493845",,,,
9e07db4e-c101-445d-8c3a-2feb68eff89b,IRWIN,2023-01-29 01:40,"RRU, COWAN RD / WYLER RD IC Riverside",RRU,STATE,Riverside,6.0,"33.8372858818248, -117.350647018208",,,,
d8e238f3-2e6a-4fcb-9b12-a53348200571,IRWIN,2023-01-29 01:57,"RVC, DILLON RD / AVE 48 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7004709296561, -116.189429804778",,,,
fabdcc79-5f3d-4a34-985b-a4ad8ddfaeff,IRWIN,2023-01-29 03:14,"RVC, E COMMONWEALTH AV / GIRARD ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7693038958575, -116.954457944373",,,,
ebd0b773-02d3-4445-a04b-6cff2b9e5fcb,IRWIN,2023-01-29 04:50,"RVC, HY 111  / SHIELDS RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7074429266348, -116.260064817824",,,,
5a03d7e4-0748-43f2-a0da-56d89fe3682c,IRWIN,2023-01-29 06:52,"RVC, PARK AV  PERR IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7792298814367, -117.236935994029",,,,
99210c81-2fe0-4e48-9caa-abf7996423b7,IRWIN,2023-01-29 09:36,"FKU, S DEL REY AVE /E LINCOLN AVE IC Fresno",FKU,LOCAL,Fresno,5.0,"36.6488040417334, -119.592611650279",,,,
055eefab-e12d-4c90-878d-6a5e82def19b,IRWIN,2023-01-29 10:33,"RVC, E 2ND ST MARKETPLACE  / HIGHLAND SPRINGS AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9238879142519, -116.946909955356",Urban,Rawaf,,
1399826269,PulsePoint,2023-01-29 12:15,"LAC, N 15TH ST W & W AVENUE H, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.71866, -118.15729",Urban,Rawaf,"Also, desert.",
8856aed2-1354-4029-8ac4-1f87f29d2b99,IRWIN,2023-01-29 12:56,"RVC, WALLACE ST / MISSION BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9946288969522, -117.402070039667",Urban,Rawaf,,
7b5421da-5132-4f95-a856-6ef380628b10,IRWIN,2023-01-29 13:59,"RVC, LIMONITE IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9753728886154, -117.511649056895",Urban,Rawaf,Urban/riverbed.,
