id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)",Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
0acd0b2f-d83c-4e6d-b3b6-ebd22aff2825,IRWIN,2024-02-05 14:07,"RVC, VAN BUREN IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6056079173122, -116.207288800566",Agriculture / farm,Dawn,,,,,,,
282d3f56-9a81-485a-b0c9-6f7d2e128fcc,IRWIN,2024-02-05 17:06,"RVC, E MIDWAY ST  SANJ IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7638548952137, -116.954617943971",,,,,,,,,
5049ddcd-2b4e-4d79-8cbb-83586bfd0a9d,IRWIN,2024-02-05 17:29,"BDF, PANORAMIC IC Riverside",BDF,FEDERAL,Riverside,6.0,"33.7143629026021, -116.714512898251",,,,,,,,,
8a6f5c12-f21c-43d0-a853-af2eb9a67576,IRWIN,2024-02-05 23:05,"RVC, VAN BUREN BL / CLAY ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9671658902036, -117.466643048525",,,,,,,,,
1736957171,PulsePoint,2024-02-06 05:53,"LAC, E AVENUE Q & 130TH ST E, LAKE LOS ANGELES",LAC,LOCAL,Los Angeles,1.0,"34.58723, -117.89851",,,,,,,,,
0adcef08-1af1-4d4d-a7e8-afa9b1b78bbf,IRWIN,2024-02-06 09:06,"RVC, MARKET ST  INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7285689308888, -116.228415813878",Fusion Center Instruction,Dawn,"raining, skip",,,,,,
aa3a6115-05ac-49f6-adec-5cc49b5cc15e,IRWIN,2024-02-06 11:38,"RVC, SOBOBA RD / STATE ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8232259010105, -116.974812952175",Dirt / desert,Dawn,,,,,,,
0eb8b3c2-4b12-40e3-a28e-e3f596f485ee,IRWIN,2024-02-06 15:57,"RVC, AVE 44  / GOLF CENTER PY IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7294219325764, -116.199414808811",Urban,Dawn,,,,,,,
7d9bb8a5-b93d-476b-afae-79ecd05be400,IRWIN,2024-02-06 19:55,"CZU, SUMMIT IC Santa Cruz",CZU,STATE,Santa Cruz,2.0,"37.1626629218202, -122.013935085146",,,,,,,,,
1737818509,PulsePoint,2024-02-06 21:18,"LAC, SB 710 AT ROSECRANS AV ,PRMT, PARAMOUNT",LAC,LOCAL,Los Angeles,1.0,"33.90364, -118.18549999999999",,,,,,,,,
bac140f3-7db7-42ea-80e6-c134195c3dc4,IRWIN,2024-02-06 21:37,"CYP, PICO IC Monterey",CYP,LOCAL,Monterey,2.0,"36.5638138764632, -121.917606006418",,,,,,,,,
7793c958-8b89-4e8f-aee4-923e76e16120,IRWIN,2024-02-06 22:26,"RVC, GOLF CENTER PY OVRPS (I 10) INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7260549320579, -116.201530808922",,,,,,,,,
cc651d06-a482-4d01-94a1-852c4164dbe8,IRWIN,2024-02-07 10:44,"CNF, CANYON IC San Diego",CNF,FEDERAL,San Diego,6.0,"32.7772748056445, -116.426941777696",,,,,,,,,
a0419f3b-d0c8-4798-adfc-5b4e97e7710d,IRWIN,2024-02-07 13:02,"RVC, AVE 52  / CALHOUN ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6708869251151, -116.207730805712",,,,,,,,,
4623a4a7-82ea-44c2-a380-4f0518de785e,IRWIN,2024-02-07 16:35,"RVC, CHOLLA DR / 8TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9678159437111, -116.510151882542",,,,,,,,,
7d6589ad-52d1-44ef-ae97-b7e7c3df453e,IRWIN,2024-02-07 18:46,"CDD, GREENSPOT RD / SANTA ANA TRUCK RD IC San Bernardino",CDD,FEDERAL,San Bernardino,6.0,"34.0955299249853, -117.109033997343",Other - Enter reason,Treva,discovery at 10:16,,,,,,
11c47aa0-3a4f-4b47-86d1-89d23426bab8,IRWIN,2024-02-07 18:49,"BDC, DAG1 IC San Bernardino",BDC,LOCAL,San Bernardino,6.0,"34.8588190273543, -116.846356016098",Other - Enter reason,Treva,discovery at Feb 02 21:37,,,,,,
1739321395,PulsePoint,2024-02-08 10:26,"LAC, W AVENUE J & N 20TH ST W, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.68932999999999, -118.16894",Urban,Rawaf,,,,,,,
1739493502,PulsePoint,2024-02-08 13:11,"LAC, 140TH ST E & E AVENUE R, LLANO",LAC,LOCAL,Los Angeles,1.0,"34.5726, -117.88043000000002",Nothing on radio,Rawaf,"Black smoke visible, looks desert... Smoke dissipating, skip.",,,,,,
1739493502,PulsePoint,2024-02-08 13:11,"LAC, 140TH ST E & E AVENUE R-8, LLANO",LAC,LOCAL,Los Angeles,1.0,"34.5652, -117.88049999999998",Other - Enter reason,Rawaf,Repeat 13:11 LAC,,,,,,
1739493502,PulsePoint,2024-02-08 13:11,"LAC, 140TH ST E & E AVENUE R, LLANO",LAC,LOCAL,Los Angeles,1.0,"34.5726, -117.88043000000002",Other - Enter reason,Rawaf,Repeat 13:11 LAC,,,,,,
1739493502,PulsePoint,2024-02-08 13:11,"LAC, 140TH ST E & E AVENUE R-8, LLANO",LAC,LOCAL,Los Angeles,1.0,"34.5652, -117.88049999999998",Other - Enter reason,Rawaf,Repeat 13:11 LAC,,,,,,
g18-2024-02-09T02:22:25+00:00,GOES,2024-02-08 18:22,"High Probability, Los Angeles County, 39 MW",LFD,LOCAL,Los Angeles,1.0,"33.7813, -118.285",,,,,,,,,
1739790684,PulsePoint,2024-02-08 18:31,"LAC, W AVENUE G & 14 FWY, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.73317, -118.17067999999999",,,,,,,,,
9fc6689f-66e1-4c2b-82f6-50f51865f264,IRWIN,2024-02-08 23:27,"RVC, BROWN AV  SANJ IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7857228972119, -116.964583947429",,,,,,,,,
003dd2f9-53ff-43ee-b12f-91711d8858fa,IRWIN,2024-02-09 00:49,"RVC, JOHN F KENNEDY PARK MOVA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9019038956721, -117.235002003461",,,,,,,,,
2a4c7c81-b905-4824-a2c7-2bcb73a15a3d,IRWIN,2024-02-09 07:03,"RRU, LOST HEADS RANCH - THE RANCH DHSP IC Riverside",RRU,STATE,Riverside,6.0,"33.9906149456265, -116.523881886787",Dirt / desert,Rawaf,"Also, weather. No views.",,,,,,
1740468399,PulsePoint,2024-02-09 12:36,"LAC, NB 14 NO ESCONDIDO CANYON RD ,ACTN, ACTON",LAC,STATE,Los Angeles,1.0,"34.49347, -118.27990000000001",Nothing on cameras,Rawaf,,,,,,,
4744101b-4760-4fb2-8bc9-4f2ef1397ff2,IRWIN,2024-02-09 14:40,"RRU, TENAJA RD  MURR IC Riverside",RRU,STATE,Riverside,6.0,"33.4989298425534, -117.355766992578",Weather,Rawaf,"Some smoke visible, raining... Smoke dissipating.",,,,,,
g18-2024-02-10T00:34:25+00:00,GOES,2024-02-09 16:34,"Processed, Santa Barbara County, 45 MW",AFV,FEDERAL,Santa Barbara,1.0,"34.6363, -120.606",,,,,,,,,
g18-2024-02-10T00:35:25+00:00,GOES,2024-02-09 16:35,"Processed, Santa Barbara County, 80 MW",SBC,STATE,Santa Barbara,1.0,"34.6909, -120.4244",,,,,,,,,
1740734506,PulsePoint,2024-02-09 16:54,"LAC, N WALNUT GROVE AVE & LANDIS VIEW LN, ROSEMEAD",LAC,LOCAL,Los Angeles,1.0,"34.04143, -118.08173000000001",Urban,Jen,,,,,,,
c9068c45-d910-4490-bb46-652c42371c83,IRWIN,2024-02-09 18:08,"RVC, VERBENA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9505099426522, -116.492578878065",Urban,Jen,"desert; old, discovery: 1709",,,,,,
g18-2024-02-10T11:10:28+00:00,GOES,2024-02-10 03:10,"High Probability, San Bernardino County, 49 MW",BDC,LOCAL,San Bernardino,6.0,"34.1061, -117.2935",,,,,,,,,
1741225127,PulsePoint,2024-02-10 05:47,"LAC, 11610 E IMPERIAL HWY, NORWALK",LAC,LOCAL,Los Angeles,1.0,"33.917095003164896, -118.08477499994805",,,,,,,,,
8e875675-e856-448c-a233-7837642d89fe,IRWIN,2024-02-10 10:27,"RVC, MOUNTAIN AV / RAMONA EXPRESSWAY IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7734908974485, -116.934427941224",Urban,Daniel,,,,,,,
1741510450,PulsePoint,2024-02-10 12:19,"LAC, EB 60 AT HACIENDA BLVD ,HCHT, HACIENDA HEIGHTS",LAC,LOCAL,Los Angeles,1.0,"34.00679, -117.96440000000001",,,,,,,,,
1741704924,PulsePoint,2024-02-10 16:12,"LAC, N 20TH ST E & E AVENUE I, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.70423, -118.09475",,,,,,,,,
526c118a-c72d-44ff-87d2-230d352d6097,IRWIN,2024-02-10 17:28,"RVC, PALOMAR ST / ELM ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6048898592234, -117.274638986839",,,,,,,,,
9f871e94-932e-431e-bc88-1f354e69d28e,IRWIN,2024-02-10 18:08,"RVC, S HERMOSA AV /E VICTORY AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9144529174757, -116.869268941096",,,,,,,,,
ab239359-cbdc-4abc-9bb8-dca47a1d9d2e,IRWIN,2024-02-10 18:38,"RVC, 7TH ST / WEST DR IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9687079438157, -116.510156882615",,,,,,,,,
c7eafaac-c7f4-4822-92a8-4c254476524a,IRWIN,2024-02-10 20:23,"RVC, CANAL ST / LA RUE ST IC Riverside",RVC,LOCAL,Riverside,6.0,"34.0060948976768, -117.412447042376",,,,,,,,,
7e157c07-a674-4d47-a721-fdb837cbfbe9,IRWIN,2024-02-10 21:58,"RVC, DILLON RD / BENNETT RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9248949434921, -116.423101863786",,,,,,,,,
4cdbbb00-8bae-446d-99a1-7cb717b20bfa,IRWIN,2024-02-10 22:36,"RVC, SANJ13 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7587808948799, -116.949938942758",,,,,,,,,
b766fdbe-6dbe-4e7e-abe4-967db8457122,IRWIN,2024-02-11 00:32,"CDD, AVENIDA MADERO   LAQ IC Riverside",CDD,LOCAL,Riverside,6.0,"33.6495659165926, -116.317476823455",,,,,,,,,
1742109309,PulsePoint,2024-02-11 00:36,"LAC, CAMP PLENTY RD & SOLEDAD CANYON RD, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.415690000000005, -118.47558",,,,,,,,,
1742121618,PulsePoint,2024-02-11 01:05,"LAC, FLORENCE AVE & MOUNTAIN VIEW AVE, HUNTINGTON PARK",LAC,LOCAL,Los Angeles,1.0,"33.97343, -118.21751",,,,,,,,,
2c1d1f6f-df81-48db-88bc-f4b16121ac2d,IRWIN,2024-02-11 02:46,"BTU, BANGOR PARK RD  BNGR IC Butte",BTU,STATE,Butte,3.0,"39.3863191516086, -121.427186262887",,,,,,,,,
852e520c-c707-4489-9ac9-a2e38a1484c5,IRWIN,2024-02-11 02:51,"RVC, YNEZ RD  TEM IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5049248543855, -117.149852957588",,,,,,,,,
2930e82c-b374-402f-acb6-1ad9c1423e0d,IRWIN,2024-02-11 03:06,"RVC, LEE ANNE LN / PITMAN LN IC Riverside",RVC,LOCAL,Riverside,6.0,"33.657805872206, -117.149175969336",,,,,,,,,
03344596-e976-4b77-a491-fc71975ed783,IRWIN,2024-02-11 06:28,"RVC, N PARK AV /N YALE ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7584808948436, -116.949961942738",,,,,,,,,
f3003f35-0159-4ed0-9643-d7f05049440b,IRWIN,2024-02-11 07:05,"RRU, CHAMOISE LN  ANZA IC Riverside",RRU,STATE,Riverside,6.0,"33.5158178851218, -116.604449863577",Nothing on cameras,Jen,"nothing on comms, units moving away; pass",,,,,,
9cd10d10-3d99-4df0-a9b9-0fd501469c32,IRWIN,2024-02-11 07:24,"RVC, LAKESHORE IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6619588637881, -117.311834997693",Urban,Jen,pass,,,,,,
8d738784-51d6-48f0-9d25-1493efe6182d,IRWIN,2024-02-11 08:01,"CDD, IRIS IC Imperial",CDD,LOCAL,Imperial,6.0,"33.2933249172333, -115.496691649912",Other - Enter reason,Jen,"old; discovery on 2/10 at 2033, pass",,,,,,
62b702fb-f03c-482b-8442-ff732584f08d,IRWIN,2024-02-11 08:27,"RVC, ELLA AV / ELM ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8997829221395, -116.754543919918",Urban,Jen,pass,,,,,,
54acb413-518b-442f-b728-e51c23da5cea,IRWIN,2024-02-11 08:58,"BDC, ASSIST/BDC/CASSIA IC San Bernardino",BDC,LOCAL,San Bernardino,6.0,"34.5293049932777, -116.786078977219",Other - Enter reason,Jen,old; discovery on 2/10 at 1847; pass,,,,,,
ac981d37-df7e-433d-ab44-91e3a496f2c7,IRWIN,2024-02-11 08:58,"RVC, AEGEAN ST  INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7418039329238, -116.220131813449",Urban,Jen,pass,,,,,,
66c02d57-8fc5-4822-b886-a60b16a18249,IRWIN,2024-02-11 12:03,"RVC, S SAN JACINTO AV /E 7TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7802578968917, -116.958847946001",,,,,,,,,
g18-2024-02-11T20:18:25+00:00,GOES,2024-02-11 12:18,"Medium Probability, San Diego County, 34 MW",SDU,STATE,San Diego,6.0,"33.4071, -117.196",,,,,,,,,
5dd2ab87-7782-4456-9a6b-85705fea797a,IRWIN,2024-02-11 16:46,"RRU, GLEN HOLLOW WY  WOOD IC Riverside",RRU,STATE,Riverside,6.0,"33.862669884041, -117.363154022381",,,,,,,,,
ae9671e9-b769-47d9-8934-63b498c63a16,IRWIN,2024-02-11 17:33,"RVC, N SPRING ST /W HEALD AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6701878638374, -117.328273001163",Urban,Erin,,,,,,,
08fa7556-0b75-4cd5-ad54-091d86cd69b0,IRWIN,2024-02-11 18:02,"RVC, DILLON RD / DESERT CREST AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9252659419595, -116.451494868816",Dirt / desert,Erin,,,,,,,
1742886791,PulsePoint,2024-02-11 18:28,"LAC, 240TH ST E & E AVENUE M, WILSONA",LAC,LOCAL,Los Angeles,1.0,"34.64568, -117.70279",Urban,Erin,,,,,,,
47f98364-4b38-460b-ae9c-41aad7a376cd,IRWIN,2024-02-11 23:07,"RVC, MONROE ST  INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7149019289564, -116.233878813776",,,,,,,,,
1743128210,PulsePoint,2024-02-11 23:12,"LAC, NB 405 SO IMPERIAL, HAWTHORNE",LAC,LOCAL,Los Angeles,1.0,"33.93058, -118.3683",,,,,,,,,
c3ded588-65f9-409b-b383-262e1ad207fd,IRWIN,2024-02-19 00:19,"RRU, TIN MINE RD / LA SIERRA AV IC Riverside",RRU,STATE,Riverside,6.0,"33.8453388764916, -117.463380038194",,,,,,,,,
c2ec9ca8-99ab-485d-8b0e-f66a6ca3d4ee,IRWIN,2024-02-19 01:15,"RVC, AVE 40  / JEFFERSON ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7583629329415, -116.255916821081",,,,,,,,,
1750972841,PulsePoint,2024-02-19 01:48,"LAC, S PARAMOUNT BLVD & E WASHINGTON BLVD, PICO RIVERA",LAC,LOCAL,Los Angeles,1.0,"33.987610000000004, -118.10507",,,,,,,,,
1751086016,PulsePoint,2024-02-19 06:18,"LAC, FLORENCE AVE & 710 FWY, BELL GARDENS",LAC,LOCAL,Los Angeles,1.0,"33.96449, -118.16898000000002",,,,,,,,,
b0eee56e-ec44-4b0c-97b2-3faf2e71e0b0,IRWIN,2024-02-19 06:29,"RVC, AVE 44  / JACKSON ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7294579316577, -116.216296811803",Dirt / desert,Rawaf,"Also, urban/weather.",,,,,,
2a12a425-3a10-49f7-9b91-f5ab4bf6c48d,IRWIN,2024-02-19 08:40,"RVC, WADE IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8557448891744, -117.25639100346",Urban,Rawaf,,,,,,,
7ee4dc06-cad0-40d3-9583-312a93005d3d,IRWIN,2024-02-19 11:26,"RVC, RIVERVIEW DR / 42ND ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9972048963759, -117.417576042537",Urban,Rawaf,"Also, weather.",,,,,,
a1ad8e1b-8db4-4c3a-8a79-83c4cf1bf084,IRWIN,2024-02-19 16:35,"RVC, VIA CERRO VISTA   TEM IC Riverside",RVC,LOCAL,Riverside,6.0,"33.4958058585867, -117.052387940037",No potential / nowhere to go,Treva,,,,,,,
066dba1f-ebb3-448e-9f9a-a4bac1d26ceb,IRWIN,2024-02-19 17:20,"RVC, AVE 66  / HOME AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5692979204821, -116.067912773046",Urban,Treva,and Ag,,,,,,
21e28f4f-06f3-4365-a6c2-77b4f2a29047,IRWIN,2024-02-19 22:18,"RVC, GRAPEFRUIT BL / AVE 49 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6930199289933, -116.18521680345",,,,,,,,,
1751882088,PulsePoint,2024-02-19 22:53,"LAC, E AVENUE J & N 80TH ST E, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.69008, -117.98743",,,,,,,,,
1752119522,PulsePoint,2024-02-20 07:27,"LAC, E AVENUE J & N 80TH ST E, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.69008, -117.98743",,,,,,,,,
63ab254a-5216-488d-a43e-15117e0fc4e3,IRWIN,2024-02-20 11:57,"CDD, PALMAS IC Riverside",CDD,FEDERAL,Riverside,6.0,"33.5052149254302, -115.831691726039",,,,,,,,,
c5decb25-f429-432e-9165-61aff84d2da6,IRWIN,2024-02-20 12:51,"RVC, DILLON RD / LANDFILL RD IC Riverside",RVC,LOCAL,Riverside,6.0,"33.72941593593, -116.138052797934",,,,,,,,,
22fc3136-84d1-4c48-9977-1322c8a4723b,IRWIN,2024-02-20 13:33,"RRU, RASMUSSEN RD  GOOD IC Riverside",RRU,STATE,Riverside,6.0,"33.7809378782911, -117.297486004592",,,,,,,,,
e424229a-196d-4472-96f1-42a1e0bc3b51,IRWIN,2024-02-20 17:11,"RVC, CARTER LN / COUNTRY CLUB DR IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7556979307153, -116.290737827028",,,,,,,,,
g18-2024-02-21T05:09:25+00:00,GOES,2024-02-20 21:09,"High Probability, Riverside County, 43 MW",RVC,LOCAL,Riverside,6.0,"33.5046, -115.7942",,,,,,,,,
af220e3e-f5a6-4770-bff6-7d6af5719e03,IRWIN,2024-02-21 03:40,"RVC, AVE 66  / HY 111 IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5697779199691, -116.078484774961",,,,,,,,,
{B48A983D-2806-4038-80D5-F643BB1B2142},Intterra FIRIS,2024-02-21 13:05,285acres CA-RVC-PALMAS-N40Y_022120241926Z PERIM,RVC,,Riverside,6.0,"33.503497562283904, -115.81743627559537",,,,,,,,,
a2d5666f-b37e-4841-8e90-bfb288d0f333,IRWIN,2024-02-21 13:14,"RVC, LINCOLN IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5839459216544, -116.07891777613",Pushed,Sierra,Lincoln IC,,,,,,
2129ea7c-e351-40e0-93a5-2d7a980ceeb8,IRWIN,2024-02-21 16:02,"RVC, RUNNING HORSE RD  DHSP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9194699434188, -116.41287386155",Urban,Dawn,desert,,,,,,
2be3793a-bebf-4bbb-849f-515487a8241f,IRWIN,2024-02-21 16:08,"RVC, CAMELOT WY  INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7234189298989, -116.235262814687",Urban,Dawn,old alert,,,,,,
5f305927-5026-41cb-93bb-ee39361dfb16,IRWIN,2024-02-21 17:38,"RVC, AVE 48  / INDIO BL IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7003619295219, -116.191649805163",,,,,,,,,
1753816430,PulsePoint,2024-02-21 18:13,"LAC, N ROSEMEAD BLVD & N DURFEE AVE, WHITTIER",LAC,LOCAL,Los Angeles,1.0,"34.03823, -118.06417",,,,,,,,,
d8e2b836-5c88-44fb-94c2-bcd00379767c,IRWIN,2024-02-21 18:42,"RVC, AVE 77   THER IC Riverside",RVC,LOCAL,Riverside,6.0,"33.4916429084158, -116.117934775963",,,,,,,,,
e488b73b-01fa-4136-9742-666dcb6c5a39,IRWIN,2024-02-21 21:52,"RVC, DAMASCUS AV / CESAR CHAVEZ ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.6736149268639, -116.181613801299",,,,,,,,,
5f15347b-8652-4c03-846f-8457a1981a23,IRWIN,2024-02-21 22:08,"RVC, CESAR CHAVEZ ST / 6TH ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.67566292711, -116.181604801457",,,,,,,,,
ec635161-6e02-45a2-a054-d3d291fbf2dc,IRWIN,2024-02-21 22:20,"RVC, BUBBLING WELLS RD  DHSP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9354549413367, -116.48433787541",,,,,,,,,
a54f7b46-dab7-4ca1-b0aa-6d8effec0c76,IRWIN,2024-02-22 01:32,"RVC, CESAR CHAVEZ ST  COAC IC Riverside",RVC,LOCAL,Riverside,6.0,"33.671883926656, -116.181621801166",,,,,,,,,
255711b9-cbd9-4a3b-b918-d209d5d82f7e,IRWIN,2024-02-22 04:22,"RVC, 30TH AV / DESERT MOON DR IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8309779347719, -116.379775848681",,,,,,,,,
1754529136,PulsePoint,2024-02-22 12:31,"LAC, N 40TH ST E & E LANCASTER BLVD, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.69728, -118.05911",Nothing on cameras,Rawaf,"Also, desert/urban.",,,,,,
1754675754,PulsePoint,2024-02-22 14:32,"LAC, RAILROAD AVE & OAK RIDGE DR, SANTA CLARITA",LAC,LOCAL,Los Angeles,1.0,"34.4006, -118.53878000000002",Urban,Rawaf,,,,,,,
5b3b0401-4c10-447a-bc71-ec45f54fe6f1,IRWIN,2024-02-22 17:49,"RVC, AVE 66  / AVE 66 BYPASS IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5693099203525, -116.070339773478",Other - Enter reason,Dawn,BBQ pit,,,,,,
1754937141,PulsePoint,2024-02-22 18:25,"LAC, W 223RD ST & S VERMONT AVE, CARSON",LAC,LOCAL,Los Angeles,1.0,"33.82441, -118.29030000000002",,,,,,,,,
g18-2024-02-23T04:13:25+00:00,GOES,2024-02-22 20:13,"High Probability, Santa Barbara County, 89 MW",SBC,STATE,Santa Barbara,1.0,"34.693, -120.3515",,,,,,,,,
c69e1814-5178-440e-82cf-c7a821212098,IRWIN,2024-02-22 21:26,"RVC, WASHINGTON ST / WASHINGTON ST ONRP IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7599339306289, -116.301523829266",,,,,,,,,
1755091593,PulsePoint,2024-02-22 21:41,"LAC, 1645 E 117TH ST, WILLOWBROOK",LAC,LOCAL,Los Angeles,1.0,"33.92745000069604, -118.24388499980512",,,,,,,,,
bb45164e-d5bd-477c-b5d0-dfd802b78ab9,IRWIN,2024-02-22 22:38,"RVC, SUNNYMEAD BL  MOVA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9393298986259, -117.259134010623",,,,,,,,,
79f5e3e0-525a-4ba9-b79f-8860b1ad5ca7,IRWIN,2024-02-22 23:53,"RVC, HY 111  / MONROE ST IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7144389289076, -116.233758813718",,,,,,,,,
a59c8270-8d5a-4420-a177-bf96192ede4d,IRWIN,2024-02-22 23:54,"RVC, HEACOCK ST  MOVA IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9370118992166, -117.243787007792",,,,,,,,,
4d1f170d-a954-4450-9d9a-a76fe58e5773,IRWIN,2024-02-23 00:49,"RVC, HY 111   INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7148549290496, -116.232070813452",,,,,,,,,
3547076e-f2dd-4703-acf5-918cc2e97d87,IRWIN,2024-02-23 01:21,"RVC, HY 111   INDO IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7148769291959, -116.229440812988",,,,,,,,,
6e3eea65-602c-4498-ae60-31cb1025f8f8,IRWIN,2024-02-23 04:23,"RVC, HADDOCK ST  WINC IC Riverside",RVC,LOCAL,Riverside,6.0,"33.703564881206, -117.081876961286",,,,,,,,,
1755279119,PulsePoint,2024-02-23 05:01,"LAC, NB 405 AT 105, HAWTHORNE",LAC,LOCAL,Los Angeles,1.0,"33.92976, -118.369",,,,,,,,,
1755336179,PulsePoint,2024-02-23 06:43,"LAC, E 223RD ST & S ALAMEDA ST, CARSON",LAC,LOCAL,Los Angeles,1.0,"33.824580000000005, -118.22845000000001",,,,,,,,,
8b8dfd8d-76d9-45d4-aaa3-de39f2132ec8,IRWIN,2024-02-23 07:41,"RVC, ABRONIA TRL  PDES IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7177179219121, -116.368916837849",Urban,Dawn,,,,,,,
1755396966,PulsePoint,2024-02-23 08:04,"LAC, N SIERRA HWY & W AVENUE K, LANCASTER",LAC,LOCAL,Los Angeles,1.0,"34.67499, -118.13288",Urban,Dawn,,,,,,,
1755491710,PulsePoint,2024-02-23 09:28,"LAC, NB 605 SO IMPERIAL, NORWALK",LAC,LOCAL,Los Angeles,1.0,"33.91656, -118.1046",Urban,Sierra,,,,,,,
1755523010,PulsePoint,2024-02-23 09:56,"LAC, E 117TH ST & COMPTON AVE, WILLOWBROOK",LAC,LOCAL,Los Angeles,1.0,"33.92771, -118.24622",Urban,Sierra,,,,,,,
38f57bbd-94fe-4863-9fe9-441677e6bd62,IRWIN,2024-02-23 12:38,"RVC, EL PASEO   PDES IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7197889210602, -116.388998841552",Nothing on cameras,Sierra,,,,,,,
48c0791a-6214-46e6-ab31-7c728934ac79,IRWIN,2024-02-23 16:40,"RVC, STATERS IC Riverside",RVC,LOCAL,Riverside,6.0,"33.9541469425974, -116.501260879883",Urban,,,,,,,,
1755983014,PulsePoint,2024-02-23 17:40,"LAC, 930 S EASTERN AVE, EAST LOS ANGELES",LAC,LOCAL,Los Angeles,1.0,"34.02249500000162, -118.17395999982679",Urban,Jen,,,,,,,
2e7566e8-572e-4bbc-8bc7-a747fa168122,IRWIN,2024-02-23 19:01,"RVC, BIRMINGHAM AV  JRPV IC Riverside",RVC,LOCAL,Riverside,6.0,"34.0003618923028, -117.496538056329",Urban,Jen,,,,,,,
1ea8d309-5e95-46cd-9826-9e8f2d6fca5e,IRWIN,2024-02-23 23:01,"RVC, BUTTERFIELD STAGE RD / LA SERENA WY IC Riverside",RVC,LOCAL,Riverside,6.0,"33.5306738600228, -117.101162951162",,,,,,,,,
57862475-e6ea-4ca4-9286-69779d8a76d2,IRWIN,2024-02-23 23:36,"RVC, IRIS AV / PORTER AV IC Riverside",RVC,LOCAL,Riverside,6.0,"33.8871788871664, -117.357444023359",,,,,,,,,
9389b3c7-bfab-40ca-8f34-911fe3150bbb,IRWIN,2024-02-24 00:37,"RVC, WASHINGTON IC Riverside",RVC,LOCAL,Riverside,6.0,"33.7599699306224, -116.301720829304",,,,,,,,,
