id,type,timestamp,message,agency,DPA,county,OES region,lat/lon,pushed/reason,modeler,"notes (fire name, other)"
8430364a-761d-4b52-88b9-de5b8ae4c36f,IRWIN,2023-07-03 13:50,"MMU, WHISKEY IC Madera",MMU,STATE,Madera,5.0,"37.193824102847, -119.467822687833",,,
14c1e9a9-4ec3-4930-b063-5e89b13c7325,IRWIN,2023-07-03 13:58,"NEU, WALLS FLAT RD / GRIZZLY RIDGE RD IC Nevada",NEU,STATE,Nevada,4.0,"39.3986251936938, -120.906618182867",Pushed,Rawaf,
1528563554,PulsePoint,2023-07-03 13:58,"ORC, 27702 CROWN VALLEY PKWY, LADERA",ORC,LOCAL,Orange,1.0,"33.562707, -117.646899",Urban,Rawaf,
1528563554,PulsePoint,2023-07-03 13:58,"ORC, 27702 CROWN VALLEY PKWY, LADERA",ORC,LOCAL,Orange,1.0,"33.562707, -117.646899",Other - Enter reason,Rawaf,Repeat ORC Crown
1528563554,PulsePoint,2023-07-03 13:58,"ORC, 27702 CROWN VALLEY PKWY, LADERA",ORC,LOCAL,Orange,1.0,"33.562707, -117.646899",Other - Enter reason,Rawaf,Repeat ORC Crown
1528563554,PulsePoint,2023-07-03 13:58,"ORC, 27702 CROWN VALLEY PKWY, LADERA",ORC,LOCAL,Orange,1.0,"33.562707, -117.646899",Other - Enter reason,Rawaf,Repeat ORC Crown
1528563554,PulsePoint,2023-07-03 13:58,"ORC, 27702 CROWN VALLEY PKWY, LADERA",ORC,LOCAL,Orange,1.0,"33.562707, -117.646899",Other - Enter reason,Rawaf,Repeat ORC Crown
e2f3e0e6-21f9-419c-96c6-d234be0abfa3,IRWIN,2023-07-03 14:10,"SQF, STINE IC Kern",SQF,FEDERAL,Kern,5.0,"35.6791250212142, -118.408403358295",Pushed,Rawaf,
{284CC357-8C1F-48F9-A2D4-26978A5288BC},Intterra FIRIS,2023-07-03 14:29,Walls_070320232116Z PERIM,NEU,STATE,Nevada,4.0,"39.39489074510449, -120.91001561040186",,Rawaf,Flown by Intel 12
1528589981,PulsePoint,2023-07-03 14:29,"LAC, VOGEL FLATS RD & BIG TUJUNGA CANYON RD, ANGELES FOREST",LAC,FEDERAL,Los Angeles,1.0,"34.28855, -118.22592",Knockdowns,Rawaf,"1-2 acres light fuels, in the day use area..."
eeabb53f-743d-4f4e-a65a-9c9e66bae40e,IRWIN,2023-07-03 14:30,"RRU, ROCKY IC Riverside",RRU,STATE,Riverside,6.0,"33.8365518828242, -117.33110401479",Urban,Rawaf,
c9382101-c857-4b35-b9ff-a40ce05f7fda,IRWIN,2023-07-03 14:41,"TGU, VINE IC Tehama",TGU,LOCAL,Tehama,3.0,"39.9571831381132, -122.157896452075",,,
ea3af6ce-6390-462e-9905-5c95dad0cb17,IRWIN,2023-07-03 14:41,"KRN, SOUTH IC Kern",KRN,STATE,Kern,5.0,"35.6100049799655, -118.948345741642",Pushed,Rawaf,
